,artist,title,track_n,line,lyrics,track_title
786,Evanescence,The Open Door,1,31,A world of nothingness,Sweet Sacrifice
787,Evanescence,The Open Door,1,32,Blow me away,Sweet Sacrifice
788,Evanescence,The Open Door,1,33,You poor sweet innocent thing,Sweet Sacrifice
789,Evanescence,The Open Door,1,34,Dry your eyes and testify,Sweet Sacrifice
790,Evanescence,The Open Door,1,35,You know you live to break me,Sweet Sacrifice
791,Evanescence,The Open Door,1,36,Don't deny,Sweet Sacrifice
792,Evanescence,The Open Door,1,37,Sweet sacrifice,Sweet Sacrifice
793,Evanescence,The Open Door,2,1,Don't cry to me,Call Me When You're Sober
794,Evanescence,The Open Door,2,2,If you loved me,Call Me When You're Sober
795,Evanescence,The Open Door,2,3,You would be here with me,Call Me When You're Sober
796,Evanescence,The Open Door,2,4,You want me,Call Me When You're Sober
797,Evanescence,The Open Door,2,5,Come find me,Call Me When You're Sober
798,Evanescence,The Open Door,2,6,Make up your mind,Call Me When You're Sober
799,Evanescence,The Open Door,2,7,"Should I let you fall, lose it all?",Call Me When You're Sober
800,Evanescence,The Open Door,2,8,So maybe you can remember yourself,Call Me When You're Sober
801,Evanescence,The Open Door,2,9,Can't keep believing,Call Me When You're Sober
802,Evanescence,The Open Door,2,10,We're only deceiving ourselves,Call Me When You're Sober
803,Evanescence,The Open Door,2,11,And I'm sick of the lie,Call Me When You're Sober
804,Evanescence,The Open Door,2,12,And you're too late,Call Me When You're Sober
805,Evanescence,The Open Door,2,13,Don't cry to me,Call Me When You're Sober
806,Evanescence,The Open Door,2,14,If you loved me,Call Me When You're Sober
807,Evanescence,The Open Door,2,15,You would be here with me,Call Me When You're Sober
808,Evanescence,The Open Door,2,16,You want me,Call Me When You're Sober
809,Evanescence,The Open Door,2,17,Come find me,Call Me When You're Sober
810,Evanescence,The Open Door,2,18,Make up your mind,Call Me When You're Sober
811,Evanescence,The Open Door,2,19,"Couldn't take the blame, sick with shame",Call Me When You're Sober
812,Evanescence,The Open Door,2,20,Must be exhausting to lose your own game,Call Me When You're Sober
813,Evanescence,The Open Door,2,21,"Selfishly hated, no wonder you're jaded",Call Me When You're Sober
814,Evanescence,The Open Door,2,22,You can't play the victim this time,Call Me When You're Sober
815,Evanescence,The Open Door,2,23,And you're too late,Call Me When You're Sober
816,Evanescence,The Open Door,2,24,So don't cry to me,Call Me When You're Sober
817,Evanescence,The Open Door,2,25,If you loved me,Call Me When You're Sober
818,Evanescence,The Open Door,2,26,You would be here with me,Call Me When You're Sober
819,Evanescence,The Open Door,2,27,You want me,Call Me When You're Sober
820,Evanescence,The Open Door,2,28,Come find me,Call Me When You're Sober
821,Evanescence,The Open Door,2,29,Make up your mind,Call Me When You're Sober
822,Evanescence,The Open Door,2,30,You never call me when you're sober,Call Me When You're Sober
823,Evanescence,The Open Door,2,31,"You only want it 'cause it's over, it's over",Call Me When You're Sober
824,Evanescence,The Open Door,2,32,How could I have burned paradise?,Call Me When You're Sober
825,Evanescence,The Open Door,2,33,How could I - you were never mine,Call Me When You're Sober
826,Evanescence,The Open Door,2,34,So don't cry to me,Call Me When You're Sober
827,Evanescence,The Open Door,2,35,If you loved me,Call Me When You're Sober
828,Evanescence,The Open Door,2,36,You would be here with me,Call Me When You're Sober
829,Evanescence,The Open Door,2,37,Don't lie to me,Call Me When You're Sober
830,Evanescence,The Open Door,2,38,Just get your things,Call Me When You're Sober
831,Evanescence,The Open Door,2,39,I've made up your mind,Call Me When You're Sober
832,Evanescence,The Open Door,3,1,Feels like the weight of the world,Weight of the World
833,Evanescence,The Open Door,3,2,Like God in heaven gave me a turn,Weight of the World
834,Evanescence,The Open Door,3,3,"Don't cling to me, I swear I can't fix you",Weight of the World
835,Evanescence,The Open Door,3,4,"Still in the dark, can you fix me?",Weight of the World
836,Evanescence,The Open Door,3,5,"Freefall, freefall, all through life",Weight of the World
837,Evanescence,The Open Door,3,6,"If you love me, then let go of me",Weight of the World
838,Evanescence,The Open Door,3,7,I won't be held down by who I used to be,Weight of the World
839,Evanescence,The Open Door,3,8,She's nothing to me,Weight of the World
840,Evanescence,The Open Door,3,9,Feels like the weight of the world,Weight of the World
841,Evanescence,The Open Door,3,10,Like all my screaming has gone unheard,Weight of the World
842,Evanescence,The Open Door,3,11,"And oh, I know you don't believe in me",Weight of the World
843,Evanescence,The Open Door,3,12,"Safe in the dark, how can you see?",Weight of the World
844,Evanescence,The Open Door,3,13,"Freefall, freefall, all through life",Weight of the World
845,Evanescence,The Open Door,3,14,"If you love me, then let go of me",Weight of the World
846,Evanescence,The Open Door,3,15,I won't be held down by who I used to be,Weight of the World
847,Evanescence,The Open Door,3,16,"If you love me, then let go of me",Weight of the World
848,Evanescence,The Open Door,3,17,I won't be held down by who I was,Weight of the World
849,Evanescence,The Open Door,3,18,"If you love me, then let go of me",Weight of the World
850,Evanescence,The Open Door,3,19,I won't be held down by who I used to be,Weight of the World
851,Evanescence,The Open Door,4,1,Lithium,Lithium
852,Evanescence,The Open Door,4,2,Don't wanna lock me up inside,Lithium
853,Evanescence,The Open Door,4,3,Lithium,Lithium
854,Evanescence,The Open Door,4,4,Don't wanna forget how it feels without,Lithium
855,Evanescence,The Open Door,4,5,Lithium,Lithium
856,Evanescence,The Open Door,4,6,I wanna stay in love with my sorrow,Lithium
857,Evanescence,The Open Door,4,7,Oh,Lithium
858,Evanescence,The Open Door,4,8,"But God, I wanna let it go",Lithium
859,Evanescence,The Open Door,4,9,"Come to bed, don't make me sleep alone",Lithium
860,Evanescence,The Open Door,4,10,"Couldn't hide the emptiness, you let it show",Lithium
861,Evanescence,The Open Door,4,11,Never wanted it to be so cold,Lithium
862,Evanescence,The Open Door,4,12,Just didn't drink enough to say you love me,Lithium
863,Evanescence,The Open Door,4,13,I can't hold on to me,Lithium
864,Evanescence,The Open Door,4,14,Wonder what's wrong with me,Lithium
865,Evanescence,The Open Door,4,15,Lithium,Lithium
866,Evanescence,The Open Door,4,16,Don't wanna lock me up inside,Lithium
867,Evanescence,The Open Door,4,17,Lithium,Lithium
868,Evanescence,The Open Door,4,18,Don't wanna forget how it feels without,Lithium
869,Evanescence,The Open Door,4,19,Lithium,Lithium
870,Evanescence,The Open Door,4,20,I wanna stay in love with my sorrow,Lithium
871,Evanescence,The Open Door,4,21,Don't wanna let it lay me down this time,Lithium
872,Evanescence,The Open Door,4,22,Drown my will to fly,Lithium
873,Evanescence,The Open Door,4,23,Here in the darkness I know myself,Lithium
874,Evanescence,The Open Door,4,24,Can't break free until I let it go,Lithium
875,Evanescence,The Open Door,4,25,Let me go,Lithium
876,Evanescence,The Open Door,4,26,"Darling, I forgive you after all",Lithium
877,Evanescence,The Open Door,4,27,Anything is better than to be alone,Lithium
878,Evanescence,The Open Door,4,28,And in the end I guess I had to fall,Lithium
879,Evanescence,The Open Door,4,29,Always find my place among the ashes,Lithium
880,Evanescence,The Open Door,4,30,I can't hold on to me,Lithium
881,Evanescence,The Open Door,4,31,Wonder what's wrong with me,Lithium
882,Evanescence,The Open Door,4,32,Lithium,Lithium
883,Evanescence,The Open Door,4,33,Don't wanna lock me up inside,Lithium
884,Evanescence,The Open Door,4,34,Lithium,Lithium
885,Evanescence,The Open Door,4,35,Don't wanna forget how it feels without,Lithium
886,Evanescence,The Open Door,4,36,Lithium,Lithium
887,Evanescence,The Open Door,4,37,I wanna stay in love with my sorrow,Lithium
888,Evanescence,The Open Door,4,38,Stay in love with you,Lithium
889,Evanescence,The Open Door,4,39,"I, I'm gonna let it go",Lithium
890,Evanescence,The Open Door,5,1,"If you want to live, let live",Cloud Nine
891,Evanescence,The Open Door,5,2,"If you want to go, let go",Cloud Nine
892,Evanescence,The Open Door,5,3,"I'm not afraid to dream, to sleep, sleep forever",Cloud Nine
893,Evanescence,The Open Door,5,4,I don't need to touch the sky,Cloud Nine
894,Evanescence,The Open Door,5,5,I just want to feel that high,Cloud Nine
895,Evanescence,The Open Door,5,6,And you refuse to lift me,Cloud Nine
896,Evanescence,The Open Door,5,7,Guess it wasn't real after all,Cloud Nine
897,Evanescence,The Open Door,5,8,Guess it wasn't real all along,Cloud Nine
898,Evanescence,The Open Door,5,9,If I fall and all is lost,Cloud Nine
899,Evanescence,The Open Door,5,10,It's where I belong,Cloud Nine
900,Evanescence,The Open Door,5,11,"If you want to live, let live",Cloud Nine
901,Evanescence,The Open Door,5,12,"If you want to go, let go",Cloud Nine
902,Evanescence,The Open Door,5,13,"I'm never gonna be your sweet, sweet surrender",Cloud Nine
903,Evanescence,The Open Door,5,14,Guess it wasn't real after all,Cloud Nine
904,Evanescence,The Open Door,5,15,Guess it wasn't real all along,Cloud Nine
905,Evanescence,The Open Door,5,16,If I fall and all is lost,Cloud Nine
906,Evanescence,The Open Door,5,17,No light to lead the way,Cloud Nine
907,Evanescence,The Open Door,5,18,(Never thought that it would end up this way),Cloud Nine
908,Evanescence,The Open Door,5,19,Remember that all alone is where I belong,Cloud Nine
909,Evanescence,The Open Door,5,20,In a dream,Cloud Nine
910,Evanescence,The Open Door,5,21,Will you give your love to me?,Cloud Nine
911,Evanescence,The Open Door,5,22,Beg my broken heart to beat,Cloud Nine
912,Evanescence,The Open Door,5,23,"Save my life, change my mind",Cloud Nine
913,Evanescence,The Open Door,5,24,If I fall and all is lost,Cloud Nine
914,Evanescence,The Open Door,5,25,No light to lead the way,Cloud Nine
915,Evanescence,The Open Door,5,26,(Never thought that it would end up this way),Cloud Nine
916,Evanescence,The Open Door,5,27,Remember that all alone is where I belong,Cloud Nine
917,Evanescence,The Open Door,6,1,"Stoplight, lock the door",Snow White Queen
918,Evanescence,The Open Door,6,2,Don't look back,Snow White Queen
919,Evanescence,The Open Door,6,3,Undress in the dark,Snow White Queen
920,Evanescence,The Open Door,6,4,And hide from you,Snow White Queen
921,Evanescence,The Open Door,6,5,All of you,Snow White Queen
922,Evanescence,The Open Door,6,6,You'll never know the way your words have haunted me,Snow White Queen
923,Evanescence,The Open Door,6,7,I can't believe you'd ask these things of me,Snow White Queen
924,Evanescence,The Open Door,6,8,You don't know me,Snow White Queen
925,Evanescence,The Open Door,6,9,Now and ever,Snow White Queen
926,Evanescence,The Open Door,6,10,You belong to me,Snow White Queen
927,Evanescence,The Open Door,6,11,My snow white queen,Snow White Queen
928,Evanescence,The Open Door,6,12,"There's nowhere to run, so let's just get it over",Snow White Queen
929,Evanescence,The Open Door,6,13,Soon I know you'll see,Snow White Queen
930,Evanescence,The Open Door,6,14,You're just like me,Snow White Queen
931,Evanescence,The Open Door,6,15,"Don't scream anymore my love, cause all I want is you",Snow White Queen
932,Evanescence,The Open Door,6,16,Wake up in a dream,Snow White Queen
933,Evanescence,The Open Door,6,17,Frozen fear,Snow White Queen
934,Evanescence,The Open Door,6,18,All your hands on me,Snow White Queen
935,Evanescence,The Open Door,6,19,I can't scream,Snow White Queen
936,Evanescence,The Open Door,6,20,I can't scream,Snow White Queen
937,Evanescence,The Open Door,6,21,I can't escape the twisted way you think of me,Snow White Queen
938,Evanescence,The Open Door,6,22,I feel you in my dreams and I don't sleep,Snow White Queen
939,Evanescence,The Open Door,6,23,I don't sleep,Snow White Queen
940,Evanescence,The Open Door,6,24,You belong to me,Snow White Queen
941,Evanescence,The Open Door,6,25,My snow white queen,Snow White Queen
942,Evanescence,The Open Door,6,26,"There's nowhere to run, so let's just get it over",Snow White Queen
943,Evanescence,The Open Door,6,27,Soon I know you'll see,Snow White Queen
944,Evanescence,The Open Door,6,28,You're just like me,Snow White Queen
945,Evanescence,The Open Door,6,29,"Don't scream anymore my love, cause all I want is you",Snow White Queen
946,Evanescence,The Open Door,6,30,I can't save your life,Snow White Queen
947,Evanescence,The Open Door,6,31,Though nothing I bleed for is more tormenting,Snow White Queen
948,Evanescence,The Open Door,6,32,I'm losing my mind and you just stand there and stare as my world divides,Snow White Queen
949,Evanescence,The Open Door,6,33,You belong to me,Snow White Queen
950,Evanescence,The Open Door,6,34,My snow white queen,Snow White Queen
951,Evanescence,The Open Door,6,35,"There's nowhere to run, so let's just get it over",Snow White Queen
952,Evanescence,The Open Door,6,36,Soon I know you'll see,Snow White Queen
953,Evanescence,The Open Door,6,37,You're just like me,Snow White Queen
954,Evanescence,The Open Door,6,38,"Don't scream anymore my love, cause all I want is you",Snow White Queen
955,Evanescence,The Open Door,6,39,All I want is you,Snow White Queen
956,Evanescence,The Open Door,6,40,All I want is you,Snow White Queen
957,Evanescence,The Open Door,6,41,All I want is you,Snow White Queen
958,Evanescence,The Open Door,7,1,Out on your own,Lacrymosa
959,Evanescence,The Open Door,7,2,Cold and alone again,Lacrymosa
960,Evanescence,The Open Door,7,3,"Can this be what you really wanted, baby?",Lacrymosa
961,Evanescence,The Open Door,7,4,Blame it on me,Lacrymosa
962,Evanescence,The Open Door,7,5,Set your guilt free,Lacrymosa
963,Evanescence,The Open Door,7,6,Nothing can hold you back now,Lacrymosa
964,Evanescence,The Open Door,7,7,Now that you're gone,Lacrymosa
965,Evanescence,The Open Door,7,8,I feel like myself again,Lacrymosa
966,Evanescence,The Open Door,7,9,Grieving the things I can't repair and willing,Lacrymosa
967,Evanescence,The Open Door,7,10,To let you blame it on me,Lacrymosa
968,Evanescence,The Open Door,7,11,And set your guilt free,Lacrymosa
969,Evanescence,The Open Door,7,12,I don't want to hold you back now love,Lacrymosa
970,Evanescence,The Open Door,7,13,I can't change who I am,Lacrymosa
971,Evanescence,The Open Door,7,14,"Not this time, I won't lie to keep you near me",Lacrymosa
972,Evanescence,The Open Door,7,15,"And in this short life, there's no time to waste on giving up",Lacrymosa
973,Evanescence,The Open Door,7,16,My love wasn't enough,Lacrymosa
974,Evanescence,The Open Door,7,17,And you can blame it on me,Lacrymosa
975,Evanescence,The Open Door,7,18,"Just set your guilt free, honey",Lacrymosa
976,Evanescence,The Open Door,7,19,I don't want to hold you back now love,Lacrymosa
977,Evanescence,The Open Door,8,1,Stay low,Like You
978,Evanescence,The Open Door,8,2,"Soft, dark, and dreamless",Like You
979,Evanescence,The Open Door,8,3,Far beneath my nightmares and loneliness,Like You
980,Evanescence,The Open Door,8,4,I hate me for breathing without you,Like You
981,Evanescence,The Open Door,8,5,I don't want to feel anymore for you,Like You
982,Evanescence,The Open Door,8,6,Grieving for you,Like You
983,Evanescence,The Open Door,8,7,I'm not grieving for you,Like You
984,Evanescence,The Open Door,8,8,Nothing real love can't undo,Like You
985,Evanescence,The Open Door,8,9,And though I may have lost my way,Like You
986,Evanescence,The Open Door,8,10,All paths lead straight to you,Like You
987,Evanescence,The Open Door,8,11,I long to be like you,Like You
988,Evanescence,The Open Door,8,12,Lie cold in the ground like you,Like You
989,Evanescence,The Open Door,8,13,Halo,Like You
990,Evanescence,The Open Door,8,14,Blinding wall between us,Like You
991,Evanescence,The Open Door,8,15,Melt away and leave us alone again,Like You
992,Evanescence,The Open Door,8,16,"Humming, haunted somewhere out there",Like You
993,Evanescence,The Open Door,8,17,I believe our love can see us through in death,Like You
994,Evanescence,The Open Door,8,18,I long to be like you,Like You
995,Evanescence,The Open Door,8,19,Lie cold in the ground like you,Like You
996,Evanescence,The Open Door,8,20,There's room inside for two and I'm not grieving for you,Like You
997,Evanescence,The Open Door,8,21,I'm coming for you,Like You
998,Evanescence,The Open Door,8,22,You're not alone,Like You
999,Evanescence,The Open Door,8,23,"No matter what they told you, you're not alone",Like You
1000,Evanescence,The Open Door,8,24,I'll be right beside you forevermore,Like You
1001,Evanescence,The Open Door,8,25,"I long to be like you, sis",Like You
1002,Evanescence,The Open Door,8,26,Lie cold in the ground like you did,Like You
1003,Evanescence,The Open Door,8,27,There's room inside for two and I'm not grieving for you,Like You
1004,Evanescence,The Open Door,8,28,And as we lay in silent bliss,Like You
1005,Evanescence,The Open Door,8,29,I know you remember me,Like You
1006,Evanescence,The Open Door,8,30,I long to be like you,Like You
1007,Evanescence,The Open Door,8,31,Lie cold in the ground like you,Like You
1008,Evanescence,The Open Door,8,32,There's room inside for two and I'm not grieving for you,Like You
1009,Evanescence,The Open Door,8,33,I'm coming for you,Like You
1010,Evanescence,The Open Door,9,1,You don't remember my name,Lose Control
1011,Evanescence,The Open Door,9,2,I don't really care,Lose Control
1012,Evanescence,The Open Door,9,3,Can we play the game your way?,Lose Control
1013,Evanescence,The Open Door,9,4,Can I really lose control?,Lose Control
1014,Evanescence,The Open Door,9,5,Just once in my life,Lose Control
1015,Evanescence,The Open Door,9,6,I think it'd be nice,Lose Control
1016,Evanescence,The Open Door,9,7,"Just to lose control, just once",Lose Control
1017,Evanescence,The Open Door,9,8,With all the pretty flowers in the dust,Lose Control
1018,Evanescence,The Open Door,9,9,Mary had a lamb,Lose Control
1019,Evanescence,The Open Door,9,10,His eyes black as coals,Lose Control
1020,Evanescence,The Open Door,9,11,"If we play very quiet, my lamb",Lose Control
1021,Evanescence,The Open Door,9,12,Mary never has to know,Lose Control
1022,Evanescence,The Open Door,9,13,Just once in my life,Lose Control
1023,Evanescence,The Open Door,9,14,I think it'd be nice,Lose Control
1024,Evanescence,The Open Door,9,15,"Just to lose control, just once",Lose Control
1025,Evanescence,The Open Door,9,16,Oh oh oh oh. oh oh oh,Lose Control
1026,Evanescence,The Open Door,9,17,If I cut you down to a thing I can use,Lose Control
1027,Evanescence,The Open Door,9,18,I fear there'll be nothing good left of you,Lose Control
1028,Evanescence,The Open Door,9,19,Oh oh oh ohhh! oh oh ohh!,Lose Control
1029,Evanescence,The Open Door,9,20,Oh oh oh ohhh! oh oh ohh!,Lose Control
1030,Evanescence,The Open Door,9,21,Oh oh oh ohhh! oh oh ohh!,Lose Control
1031,Evanescence,The Open Door,9,22,Oh oh oh ohhh! oh oh ohh!,Lose Control
1032,Evanescence,The Open Door,9,23,"Just to lose control, just once",Lose Control
1033,Evanescence,The Open Door,10,1,(All the tuna fish are singing in a tuna afternoon),The Only One
1034,Evanescence,The Open Door,10,2,You know you're not the only one,The Only One
1035,Evanescence,The Open Door,10,3,"When they all come crashing down, midflight",The Only One
1036,Evanescence,The Open Door,10,4,You know you're not the only one,The Only One
1037,Evanescence,The Open Door,10,5,When they're so alone they find a back door out of life,The Only One
1038,Evanescence,The Open Door,10,6,You know you're not the only one,The Only One
1039,Evanescence,The Open Door,10,7,We're all grieving,The Only One
1040,Evanescence,The Open Door,10,8,Lost and bleeding,The Only One
1041,Evanescence,The Open Door,10,9,All our lives,The Only One
1042,Evanescence,The Open Door,10,10,We've been waiting,The Only One
1043,Evanescence,The Open Door,10,11,For someone to call our leader,The Only One
1044,Evanescence,The Open Door,10,12,All your lies,The Only One
1045,Evanescence,The Open Door,10,13,I'm not believing,The Only One
1046,Evanescence,The Open Door,10,14,Heaven shine a light down on me,The Only One
1047,Evanescence,The Open Door,10,15,"So afraid to open your eyes, hypnotized",The Only One
1048,Evanescence,The Open Door,10,16,You know you're not the only one,The Only One
1049,Evanescence,The Open Door,10,17,Never understood this life,The Only One
1050,Evanescence,The Open Door,10,18,"And you're right, I don't deserve",The Only One
1051,Evanescence,The Open Door,10,19,But you know I'm not the only one,The Only One
1052,Evanescence,The Open Door,10,20,We're all grieving,The Only One
1053,Evanescence,The Open Door,10,21,Lost and bleeding,The Only One
1054,Evanescence,The Open Door,10,22,All our lives,The Only One
1055,Evanescence,The Open Door,10,23,We've been waiting,The Only One
1056,Evanescence,The Open Door,10,24,For someone to call our leader,The Only One
1057,Evanescence,The Open Door,10,25,All your lies,The Only One
1058,Evanescence,The Open Door,10,26,I'm not believing,The Only One
1059,Evanescence,The Open Door,10,27,Heaven shine a light down on me,The Only One
1060,Evanescence,The Open Door,10,28,Don't look down,The Only One
1061,Evanescence,The Open Door,10,29,Don't look into the eyes of the world beneath you,The Only One
1062,Evanescence,The Open Door,10,30,"Don't look down, you'll fall down",The Only One
1063,Evanescence,The Open Door,10,31,You'll become their sacrifice,The Only One
1064,Evanescence,The Open Door,10,32,Right or wrong,The Only One
1065,Evanescence,The Open Door,10,33,Can't hold onto the fear that I'm lost without you,The Only One
1066,Evanescence,The Open Door,10,34,"If I can't feel, I'm not mine",The Only One
1067,Evanescence,The Open Door,10,35,I'm not real,The Only One
1068,Evanescence,The Open Door,10,36,All our lives,The Only One
1069,Evanescence,The Open Door,10,37,We've been waiting,The Only One
1070,Evanescence,The Open Door,10,38,For someone to call our leader,The Only One
1071,Evanescence,The Open Door,10,39,All your lies,The Only One
1072,Evanescence,The Open Door,10,40,I'm not believing,The Only One
1073,Evanescence,The Open Door,10,41,Heaven shine a light down on me,The Only One
1074,Evanescence,The Open Door,11,1,I can't see your star,Your Star
1075,Evanescence,The Open Door,11,2,I can't see your star,Your Star
1076,Evanescence,The Open Door,11,3,"Though I patiently waited, bedside, for the death of today",Your Star
1077,Evanescence,The Open Door,11,4,I can't see your star,Your Star
1078,Evanescence,The Open Door,11,5,The mechanical lights of Lisbon frightened it away,Your Star
1079,Evanescence,The Open Door,11,6,And I'm alone now,Your Star
1080,Evanescence,The Open Door,11,7,Me and all I stood for,Your Star
1081,Evanescence,The Open Door,11,8,We're wandering now,Your Star
1082,Evanescence,The Open Door,11,9,"All in parts and pieces, swim lonely, find your own way out",Your Star
1083,Evanescence,The Open Door,11,10,I can't see your star,Your Star
1084,Evanescence,The Open Door,11,11,I can't see your star,Your Star
1085,Evanescence,The Open Door,11,12,How can the darkness feel so wrong?,Your Star
1086,Evanescence,The Open Door,11,13,And I'm alone now,Your Star
1087,Evanescence,The Open Door,11,14,Me and all I stood for,Your Star
1088,Evanescence,The Open Door,11,15,We're wandering now,Your Star
1089,Evanescence,The Open Door,11,16,"All in parts and pieces, swim lonely, find your own way out",Your Star
1090,Evanescence,The Open Door,11,17,So far away,Your Star
1091,Evanescence,The Open Door,11,18,It's growing colder without your love,Your Star
1092,Evanescence,The Open Door,11,19,Why can't you feel me calling your name?,Your Star
1093,Evanescence,The Open Door,11,20,Can't break the silence,Your Star
1094,Evanescence,The Open Door,11,21,It's breaking me,Your Star
1095,Evanescence,The Open Door,11,22,All my fears turn to rage,Your Star
1096,Evanescence,The Open Door,11,23,"And I'm alone now, me",Your Star
1097,Evanescence,The Open Door,11,24,And all I stood for,Your Star
1098,Evanescence,The Open Door,11,25,We're wandering now,Your Star
1099,Evanescence,The Open Door,11,26,"All in parts and pieces, swim lonely, find your own way out",Your Star
1100,Evanescence,The Open Door,11,27,And nothing worth fighting for,Your Star
1101,Evanescence,The Open Door,11,28,We're wandering now,Your Star
1102,Evanescence,The Open Door,11,29,"All in parts and pieces, swim lonely",Your Star
1103,Evanescence,The Open Door,11,30,Find your own way out,Your Star
1104,Evanescence,The Open Door,12,1,All that I'm living for,All That I'm Living For
1105,Evanescence,The Open Door,12,2,All that I'm dying for,All That I'm Living For
1106,Evanescence,The Open Door,12,3,All that I can't ignore alone at night,All That I'm Living For
1107,Evanescence,The Open Door,12,4,I can feel the night beginning,All That I'm Living For
1108,Evanescence,The Open Door,12,5,Separate me from the living,All That I'm Living For
1109,Evanescence,The Open Door,12,6,Understanding me,All That I'm Living For
1110,Evanescence,The Open Door,12,7,After all I've seen,All That I'm Living For
1111,Evanescence,The Open Door,12,8,Piecing every thought together,All That I'm Living For
1112,Evanescence,The Open Door,12,9,Find the words to make me better,All That I'm Living For
1113,Evanescence,The Open Door,12,10,If I only knew how to pull myself apart,All That I'm Living For
1114,Evanescence,The Open Door,12,11,All that I'm living for,All That I'm Living For
1115,Evanescence,The Open Door,12,12,All that I'm dying for,All That I'm Living For
1116,Evanescence,The Open Door,12,13,All that I can't ignore alone at night,All That I'm Living For
1117,Evanescence,The Open Door,12,14,All that I'm wanted for,All That I'm Living For
1118,Evanescence,The Open Door,12,15,Although I wanted more,All That I'm Living For
1119,Evanescence,The Open Door,12,16,"Lock the last open door, my ghosts are gaining on me",All That I'm Living For
1120,Evanescence,The Open Door,12,17,I believe that dreams are sacred,All That I'm Living For
1121,Evanescence,The Open Door,12,18,Take my darkest fears and play them,All That I'm Living For
1122,Evanescence,The Open Door,12,19,Like a lullaby,All That I'm Living For
1123,Evanescence,The Open Door,12,20,Like a reason why,All That I'm Living For
1124,Evanescence,The Open Door,12,21,Like a play of my obsessions,All That I'm Living For
1125,Evanescence,The Open Door,12,22,Make me understand the lesson,All That I'm Living For
1126,Evanescence,The Open Door,12,23,So I'll find myself,All That I'm Living For
1127,Evanescence,The Open Door,12,24,So I won't be lost again,All That I'm Living For
1128,Evanescence,The Open Door,12,25,All that I'm living for,All That I'm Living For
1129,Evanescence,The Open Door,12,26,All that I'm dying for,All That I'm Living For
1130,Evanescence,The Open Door,12,27,All that I can't ignore alone at night,All That I'm Living For
1131,Evanescence,The Open Door,12,28,All that I'm wanted for,All That I'm Living For
1132,Evanescence,The Open Door,12,29,Although I wanted more,All That I'm Living For
1133,Evanescence,The Open Door,12,30,"Lock the last open door, my ghosts are gaining on me",All That I'm Living For
1134,Evanescence,The Open Door,12,31,Guess I thought I'd have to change the world to make you see me,All That I'm Living For
1135,Evanescence,The Open Door,12,32,To be the one,All That I'm Living For
1136,Evanescence,The Open Door,12,33,I could have run forever,All That I'm Living For
1137,Evanescence,The Open Door,12,34,But how far would I have come,All That I'm Living For
1138,Evanescence,The Open Door,12,35,Without mourning your love?,All That I'm Living For
1139,Evanescence,The Open Door,12,36,All that I'm living for,All That I'm Living For
1140,Evanescence,The Open Door,12,37,All that I'm dying for,All That I'm Living For
1141,Evanescence,The Open Door,12,38,All that I can't ignore alone at night,All That I'm Living For
1142,Evanescence,The Open Door,12,39,All that I'm wanted for,All That I'm Living For
1143,Evanescence,The Open Door,12,40,Although I wanted more,All That I'm Living For
1144,Evanescence,The Open Door,12,41,"Lock the last open door, my ghosts are gaining on me",All That I'm Living For
1145,Evanescence,The Open Door,12,42,Should it hurt to love you?,All That I'm Living For
1146,Evanescence,The Open Door,12,43,Should I feel like I do?,All That I'm Living For
1147,Evanescence,The Open Door,12,44,Should I lock the last open door?,All That I'm Living For
1148,Evanescence,The Open Door,12,45,My ghosts are gaining on me,All That I'm Living For
1149,Evanescence,The Open Door,13,1,Under your spell again,Good Enough
1150,Evanescence,The Open Door,13,2,I can't say no to you,Good Enough
1151,Evanescence,The Open Door,13,3,Crave my heart and it's bleeding in your hand,Good Enough
1152,Evanescence,The Open Door,13,4,I can't say no to you,Good Enough
1153,Evanescence,The Open Door,13,5,Shouldn't have let you torture me so sweetly,Good Enough
1154,Evanescence,The Open Door,13,6,Now I can't let go of this dream,Good Enough
1155,Evanescence,The Open Door,13,7,I can't breathe but I feel,Good Enough
1156,Evanescence,The Open Door,13,8,Good enough,Good Enough
1157,Evanescence,The Open Door,13,9,I feel good enough,Good Enough
1158,Evanescence,The Open Door,13,10,For you,Good Enough
1159,Evanescence,The Open Door,13,11,Drink up sweet decadence,Good Enough
1160,Evanescence,The Open Door,13,12,I can't say no to you,Good Enough
1161,Evanescence,The Open Door,13,13,And I've completely lost myself and I don't mind,Good Enough
1162,Evanescence,The Open Door,13,14,I can't say no to you,Good Enough
1163,Evanescence,The Open Door,13,15,Shouldn't have let you conquer me completely,Good Enough
1164,Evanescence,The Open Door,13,16,Now I can't let go of this dream,Good Enough
1165,Evanescence,The Open Door,13,17,Can't believe that I feel,Good Enough
1166,Evanescence,The Open Door,13,18,Good enough,Good Enough
1167,Evanescence,The Open Door,13,19,I feel good enough,Good Enough
1168,Evanescence,The Open Door,13,20,It's been such a long time coming,Good Enough
1169,Evanescence,The Open Door,13,21,But I feel good,Good Enough
1170,Evanescence,The Open Door,13,22,And I'm still waiting for the rain to fall,Good Enough
1171,Evanescence,The Open Door,13,23,Pour real life down on me'Cause I can't hold on,Good Enough
1172,Evanescence,The Open Door,13,24,To anything this good enough,Good Enough
1173,Evanescence,The Open Door,13,25,Am I good enough,Good Enough
1174,Evanescence,The Open Door,13,26,For you to love me too?,Good Enough
