artist,songs,popularity,link,genre
Carly Rae Jepsen,80,10,/carly-rae-jepsen/,Pop
Carrossel de EmoÃ§Ãµes,12,0,/carrossel-de-emocoes/,Funk Carioca
Cat Stevens,164,1.8,/cat-stevens/,Pop
CÃ©line Dion,378,13,/celine-dion/,Pop
Charle$ilva,1,0,/charlesilva/,Sertanejo
Cher,288,3.5,/cher/,Pop
China Anne Mcclain,24,0.1,/china-anne-mcclain/,Pop
Chiquititas,206,0.8,/chiquititas/,Pop
Christtian Rodrigues,2,0,/christtian-rodrigues/,Pop
Claudinei Oliveira,28,0,/claudinei-oliveira/,Sertanejo
Claudinho & Buchecha,74,3,/claudinho-buchecha/,Pop
Cleo,9,1.6,/cleo/,Pop
College 11,19,0,/college-11/,Pop
Cymia Telleria,11,0,/cymia-telleria/,Pop
Cyndi Lauper,232,7.5,/cyndi-lauper/,Pop
Dani Bessegatto,1,0,/dani-bessegatto/,Pop
Danny e Banda Mega Star,12,0,/danny-e-banda-mega-star/,Pop
Danorte,0,0,/danorte/,Pop
David Guetta,197,10.5,/david-guetta/,Pop
Dcleo,1,0,/dcleo/,Pop
DEAH Riccio,2,0,/deah-riccio/,Pop
Deee Lite,40,0,/deee-lite/,Pop
Diogo Ferreira,4,0,/diogo-ferreira/,Pop
Dionne Warwick,95,2.8,/dionne-warwick/,Pop
DJ Marlboro,70,0.4,/dj-marlboro/,Pop
Don Henley,67,0.2,/don-henley/,Pop
Dora ToiÃ¡,9,0,/dora-toia/,Pop
Douglas Nobre,1,0,/douglas-nobre/,Pop
Duckye,1,0,/duckye/,Pop
Ed Dias,8,0,/ed-dias/,Pop
Edu Gueda,21,0.1,/edu-gueda/,Funk Carioca
Elayne e Gislayne,2,0,/elayne-e-gislayne/,Sertanejo
Eliana,203,6,/eliana/,Pop
Enrique Iglesias,165,7.2,/enrique-iglesias/,Pop
Enzo PaixÃ£o,3,0,/enzo-paixao/,Sertanejo
Eric Saade,53,0,/eric-saade/,Pop
Erthal,11,0,/erthal/,Pop
Especial de Ano Todo,11,0,/especial-de-ano-todo/,Pop
Ester Campos,17,0,/ester-campos/,Pop
FÃ¡bio Sina,1,0,/fabio-sina/,Funk Carioca
FASE4,2,0,/fase4/,Funk Carioca
FERRI,8,0,/ferri/,Pop
Fotos,10,0,/fotos/,Sertanejo
Fournier,3,0,/fournier/,Pop
Frailen Sertanejo,18,0,/frailen-sertanejo/,Sertanejo
Gabriel Rezende,3,0,/gabriel-rezende/,Pop
Genesis,202,2.1,/genesis/,Pop
Gil Liima,36,0,/gil-liima/,Pop
Girls' Generation,248,0.4,/girls-generation/,Pop
Grupo Palavra Certa,3,0,/grupo-palavra-certa/,Samba
Guga Oliveira,15,0,/guga-oliveira/,Sertanejo
Guilherme Arantes,240,3.1,/guilherme-arantes/,Pop
Guilherme Morari,1,0,/guilherme-morari/,Pop
Gwen Stefani,76,1.4,/gwen-stefani/,Pop
Haldson Ventura,9,0,/haldson-ventura/,Pop
He Is We,30,0.6,/he-is-we/,Pop
Henrique Campos,4,0,/henrique-campos/,Pop
Hilary Duff,109,0.7,/hilary-duff/,Pop
HUNTR,3,0,/huntr/,Pop
Jaci Velasquez,156,0.2,/jaci-velasquez/,Pop
Jackson 5,215,2.6,/jackson-5/,Pop
Jamiroquai,114,0.5,/jamiroquai/,Pop
Jarzo Alves,3,0,/jarzo-alves/,Pop
Jean Santoro,2,0,/jean-santoro/,Pop
Jennifer Lopez,203,5.8,/jennifer-lopez/,Pop
Jess,1,0,/jess/,Pop
Jesse McCartney,102,2.7,/jesse-mccartney/,Pop
Joe Jonas,16,0.2,/joe-jonas/,Pop
Jordan Knight,38,0,/jordan-knight/,Funk Carioca
Joss Stone,140,2.4,/joss-stone/,Pop
Julie & Os Fantasmas,17,0,/julie-os-fantasmas/,Pop
Julie Ramos,6,0,/julie-ramos/,Pop
Justin Bieber,214,28.3,/justin-bieber/,Pop
K R Aleatorio,1,0,/k-r-aleatorio/,Pop
K-BEL,10,0,/k-bel/,Pop
Kaique Theodoro,1,0,/kaique-theodoro/,Pop
Kaleb KaraÃ£,4,0,/kaleb-karaa/,Sertanejo
Karol Stahr,12,0,/karol-stahr/,Pop
Kat Graham,25,0.1,/kat-graham/,Hip Hop
Katy B,56,0.1,/katy-b/,Pop
KeL Do Nascimento,6,0,/kel-do-nascimento/,Pop
Kelly Key,84,1.8,/kelly-key/,Pop
KHarlles,102,0,/kharlles/,Pop
Kleiton e Kledir,78,1.1,/kleiton-e-kledir/,Pop
Lady Gaga,244,93.9,/lady-gaga/,Pop
Latino,126,2.1,/latino/,Pop
Laura Jansen,13,0,/laura-jansen/,Pop
Laura Pausini,405,9.4,/laura-pausini/,Pop
LeoAna,10,0,/leoana/,Pop
Leoti,5,0,/leoti/,Pop
Leveckendz,1,0,/leveckendz/,Pop
Lindsey Martinez,5,0,/lindsey-martinez/,Pop
Lippe,2,0,/lippe/,Pop
Locomotive,14,0,/locomotive/,Pop
Lorde,51,3.9,/lorde/,Pop
Lu Toledo,12,0,/lu-toledo/,Pop
Luan Santana,187,17.2,/luan-santana/,Sertanejo
Luana Costa,10,0,/luana-costa/,Pop
Luc Ivor,5,0,/luc-ivor/,Pop
Lucas Angelo,1,0,/lucas-angelo/,Pop
Lucas Ing,1,0,/lucas-ing/,Sertanejo
Lucca e Juann,9,0,/lucca-e-juann/,Sertanejo
Madonna,333,12.7,/madonna/,Pop
Major Tonn,1,0,/major-tonn/,Pop
Mandy Moore,109,0.9,/mandy-moore/,Pop
Manu Chao,107,1.5,/manu-chao/,Pop
Manu Gavassi,60,2,/manu-gavassi/,Pop
Marcelo Jeneci,36,1.9,/marcelo-jeneci/,Pop
Maria JÃºlia Bozzolan,1,0,/maria-julia-bozzolan/,Pop
Maria Rita,140,2.8,/maria-rita/,Samba
Mariah Carey,271,13.9,/mariah-carey/,Pop
Marina Elali,49,0.9,/marina-elali/,Pop
Mario'ISO,1,0,/marioiso/,Sertanejo
Marjorie Estiano,57,0.8,/marjorie-estiano/,Pop
Mateus Barbosa,1,0,/mateus-barbosa/,Pop
Matheu's Feitoza,2,0,/matheus-feitoza/,Pop
Mavericky,3,0,/mavericky/,Pop
Mawtham,22,0,/mawtham/,Pop
Mc Illana,1,0,/mc-illana/,Pop
MC Leozinho,42,0.3,/mc-leozinho/,Pop
MC Mineiro,2,0,/mc-mineiro/,Funk Carioca
MC Rihanna da Baixada,9,0,/mc-rihanna-da-baixada/,Funk Carioca
MC Savannah,1,0,/mc-savannah/,Pop
Melon,9,0,/melon/,Pop
Micah Elloh,2,0,/micah-elloh/,Pop
Michel Grasiani,1,0,/michel-grasiani/,Funk Carioca
Mika,103,1.1,/mika/,Pop
Miliko San,2,0,/miliko-san/,Samba
Miss Daja,2,0,/miss-daja/,Pop
Mitchel Musso,44,0,/mitchel-musso/,Pop
Mohanna,2,0,/mohanna/,Pop
MÃ_a,176,0,/ma/,Pop
Nalanda,13,0,/nalanda/,Hip Hop
Naldo,63,0.7,/naldo/,Pop
Nanda Lynn,2,0,/nanda-lynn/,Funk Carioca
Nando,5,0,/nando/,Pop
Natalie La Rose,3,0,/natalie-la-rose/,Pop
Natasha Bedingfield,73,0.8,/natasha-bedingfield/,Pop
Natasha LeÃ¡h,18,0.1,/natasha-leah/,Pop
Neon Hitch,66,0.1,/neon-hitch/,Pop
Nicola Roberts,17,0,/nicola-roberts/,Pop
Ninha Rayarchad,1,0,/ninha-rayarchad/,Pop
Noah Cliff,1,0,/noah-cliff/,Pop
Nonato Costa,11,0.1,/nonato-costa/,Sertanejo
Oh Land,32,0,/oh-land/,Pop
One Direction,124,14.2,/one-direction/,Pop
Owl City,125,0.7,/owl-city/,Pop
P H,2,0,/p-h/,Pop
Paolo Meola,4,0,/paolo-meola/,Pop
"Paulinho, Cancioneiro",24,0,/paulinho-cancioneiro-11/,Pop
Pedro Henrique Silva,1,0,/pedro-henrique-silva/,Pop
Pedro Naves e Rafael,6,0,/pedro-naves-e-rafael/,Sertanejo
Pedro PondÃ©,4,0,/pedro-ponde/,Pop
Pet Shop Boys,285,4.1,/pet-shop-boys/,Pop
Pink,168,38.1,/pink/,Pop
Prud Rey,1,0,/prud-rey/,Pop
Rafa Novaes,1,0,/rafa-novaes/,Pop
Rafael Silva,28,0,/rafael-silva/,Pop
Rafael Vidalles,7,0,/rafael-vidalles/,Funk Carioca
Rebeca Carvalho,10,0.1,/rebeca-carvalho/,Pop
Renan Freixes,1,0,/renan-freixes/,Pop
Rob Nunes,10,0.1,/rob-nunes/,Sertanejo
Robbie Williams,282,4.5,/robbie-williams/,Pop
Roberto Maia,36,0,/roberto-maia/,Sertanejo
Rodrigo e Thayane,7,0,/rodrigo-e-thayane/,Pop
Rodrigo Junior,8,0,/rodrigo-junior/,Sertanejo
Rouge,73,2.4,/rouge/,Pop
Saint Etienne,191,0,/saint-etienne/,Pop
Samantha Jade,40,0,/samantha-jade/,Hip Hop
Sandy,88,9.3,/sandy/,Pop
September,59,0.2,/september/,Pop
Sia,175,15.6,/sia/,Pop
Slow Club,35,0,/slow-club/,Pop
Somos Mais Que Amigos,10,0,/somos-mais-que-amigos/,Pop
Sonohra,65,0.2,/sonohra/,Pop
Sonora,5,0,/sonora/,Pop
SueÃ±a Conmigo,30,0.1,/suena-conmigo/,Pop
Super Junior,293,0.4,/super-junior/,Pop
SuperHeavy,13,0,/superheavy/,Pop
Supertramp,106,2.1,/supertramp/,Pop
Thalles Roberto,121,6.8,/thalles-roberto/,Pop
The Ready Set,72,0,/the-ready-set/,Pop
The Supremes,238,0,/supremes/,Pop
The Wanted,65,2.4,/the-wanted/,Pop
Thiago Arancam,17,0,/thiago-arancam/,Pop
Tiago Schleier,10,0,/tiago-schleier/,Pop
Tifanny Willy,2,0,/tifanny-willy/,Pop
Tiziano Ferro,160,2.1,/tiziano-ferro/,Pop
Trio Bravana,19,0.1,/trio-bravana/,Pop
Tulipa Ruiz,44,0.4,/tulipa-ruiz/,Pop
Uata Anderson,16,0,/uata-anderson/,Pop
Vanessa Hudgens,49,0.7,/vanessa-hudgens/,Pop
Victoria Justice / Victorious,49,0,/victoria-justice-victorious/,Pop
Violetta,99,2,/violetta/,Pop
W&SS,1,0,/wss/,Pop
Waldy Jorge,12,0,/waldy-jorge/,Pop
Werick Silva,1,0,/werick-silva/,Samba
Xuxa,539,14.1,/xuxa/,Pop
Yago Ramos,5,0,/yago-ramos/,Pop
ZÃ©lia Duncan,207,1.7,/zelia-duncan/,Pop
Adair Cardoso,64,0.3,/adair-cardoso/,Sertanejo
Bruno Camacho,14,0,/bruno-camacho/,Sertanejo
Bruno e Barretto,63,2.1,/bruno-e-barretto/,Funk Carioca
Bruno e Marrone,356,23.5,/bruno-e-marrone/,Sertanejo
ChitÃ£ozinho e XororÃ_,444,16.2,/chitaozinho-e-xororo/,Sertanejo
Conrado e Aleksandro,124,1.1,/conrado-e-aleksandro/,Sertanejo
Cristiano AraÃºjo,107,7.7,/cristiano-araujo/,Sertanejo
Crysthyan Braully,0,0,/crysthyan-braully/,Sertanejo
Dalton Mateus,10,0,/dalton-mateus/,Sertanejo
Davi Santana,4,0,/davi-santana/,Sertanejo
Diogo CachorrÃ£o,9,0,/diogo-cachorrao/,Sertanejo
Edson e Hudson,197,3.4,/edson-e-hudson/,Sertanejo
Erick e Carrasco,6,0,/erick-e-carrasco/,Sertanejo
Euripinho Sollo,18,0,/euripinho-sollo/,Funk Carioca
Fabio Camillo,13,0,/fabio-camillo/,Sertanejo
FÃ¡bio Henrique e Alessandro,10,0,/fabio-henrique-e-alessandro/,Sertanejo
Fred e Gustavo,106,1.2,/fred-e-gustavo/,Sertanejo
Gui Amaral,26,0.2,/gui-amaral/,Pop
Heytor Vianna,0,0,/heytor-vianna/,Funk Carioca
Hugo Pena e Gabriel,115,1.7,/hugo-pena-e-gabriel/,Sertanejo
Humberto e Ronaldo,145,3.3,/humberto-e-ronaldo/,Sertanejo
Israel Lucero,26,0,/israel-lucero/,Sertanejo
Jheymysson GonÃ§alves da Silva,3,0,/jheymysson-goncalves-da-silva/,Sertanejo
Joao Paulino e Jose Vitor,0,0,/joao-paulino-e-jose-vitor/,Sertanejo
Jorge e Mateus,238,34.7,/jorge-e-mateus/,Sertanejo
Junnior Serpa,5,0,/junnior-serpa/,Sertanejo
Kelly Gleyk,6,0,/kelly-gleyk/,Sertanejo
Leandro e Leonardo,203,6,/leandro-leonardo/,Sertanejo
Ledo & Luan,18,0,/ledo-luan/,Rock
Leo MagalhÃ£es,113,2.5,/leo-magalhaes/,Sertanejo
Leonardo,391,6.4,/leonardo/,Sertanejo
Lucas Arcaro e Thiago,1,0,/lucas-arcaro-e-thiago/,Funk Carioca
Luiz Henrique & Fernando,43,0,/luiz-henrique-e-fernando/,Pop
Marcelo Martins,1,0,/marcelo-martins/,Sertanejo
Martin EustÃ¡quio,69,0,/martin-eustaquio/,Sertanejo
NathÃ¡lia Siqueira,33,0.1,/nathalia-siqueira/,Sertanejo
Pedro e Pedrinho,12,0,/pedro-e-pedrinho/,Funk Carioca
Pegada Louca,1,0,/pegada-louca/,Sertanejo
Raffael Machado,54,0,/raffael-machado/,Sertanejo
Renato Teixeira,203,1.1,/renato-teixeira/,Sertanejo
Taty e Vitor,13,0,/taty-e-vitor/,Sertanejo
Texas Hammer,11,0,/texas-hammer/,Sertanejo
Thaeme e Thiago,102,2.4,/thaeme-e-thiago/,Sertanejo
ThÃ¡ssio Oliveira,14,0,/thassio-oliveira/,Sertanejo
Thiago e Ricardo,1,0,/thiago-e-ricardo/,Sertanejo
Ugo Cappelli & Bruno,12,0,/ugo-cappelli-bruno/,Funk Carioca
VavÃ¡ Bandeira & Naldinho,37,0,/vava-bandeira-naldinho/,Sertanejo
Victor Hugo e Alessandra,1,0,/victor-hugo-e-alessandra/,Sertanejo
ZÃ© Henrique e Gabriel,147,1.6,/ze-henrique-e-gabriel/,Sertanejo
ZÃ© Ricardo e Thiago,70,0.4,/ze-ricardo-e-thiago/,Funk Carioca
Alec Elis,0,0,/alec-elis/,Funk Carioca
Emici Pegada,2,0,/emici-pegada/,Funk Carioca
Gugah,3,0,/gugah/,Funk Carioca
Gustavo Santos,17,0,/gustavo-santos/,Sertanejo
Juliana e As Fogosas,14,0,/juliana-e-as-fogosas/,Hip Hop
Lenny B,5,0,/lenny-b/,Funk Carioca
Ludmilla,53,6.5,/ludmilla/,Hip Hop
Max Rocha,44,0,/max-rocha/,Funk Carioca
MC Belzinho,2,0,/mc-belzinho/,Funk Carioca
Mc Coringa Louco,2,0,/mc-coringa-louco/,Funk Carioca
Mc Dodo 013,6,0,/mc-dodo-013/,Funk Carioca
Mc Frank,46,0.4,/mc-frank/,Hip Hop
Mc G7,16,0.1,/mc-g7/,Sertanejo
Mc Lon,64,0.8,/mc-lon/,Sertanejo
MC Lukaz,2,0,/mc-lukaz/,Funk Carioca
Mc Marcelly,76,1.9,/mc-marcelly/,Sertanejo
MC Novinho,13,0,/mc-novinho/,Rock
Mc VitÃªra,6,0,/mc-vitera/,Funk Carioca
Perlla,70,0.9,/perlla/,Funk Carioca
Vine Rodry,3,0,/vine-rodry/,Funk Carioca
Amanda Gonsales,5,0,/amanda-gonsales/,Samba
Aracy de Almeida,51,0.1,/aracy-de-almeida/,Samba
Art Popular,184,3.2,/art-popular/,Samba
Ataulfo Alves,190,0.2,/ataulfo-alves/,Samba
Bezerra da Silva,292,2.9,/bezerra-da-silva/,Samba
Braguinha,25,0.3,/braguinha/,Samba
Bruno Macedo & Banda,1,0,/bruno-macedo-banda/,Samba
Cama de Voz,15,0,/cama-de-voz/,Samba
Carol Soares,2,0,/carol-soares/,Samba
Chico Buarque,447,14.1,/chico-buarque/,Samba
Dalva de Oliveira,226,0.6,/dalva-de-oliveira/,Samba
Francisco Alves,125,0.5,/francisco-alves/,Samba
GastÃ£o Formenti,31,0,/gastao-formenti/,Samba
Germano Mathias,20,0,/germano-mathias/,Hip Hop
Grupo Doce Encontro,69,0.9,/grupo-doce-encontro/,Samba
Grupo Pra Variar,1,0,/grupo-pra-variar/,Samba
Grupo RevelaÃ§Ã£o,188,13,/grupo-revelacao/,Samba
Grupo Santa MalÃ_cia,1,0,/grupo-santa-malicia/,Samba
Grupo Sem RazÃ£o,8,0,/grupo-sem-razao/,Samba
Gui Moscardini,12,0,/gui-moscardini/,Samba
Harmonia do Samba,221,2.1,/harmonia-do-samba/,Samba
Herivelto Martins,33,0.1,/herivelto-martins/,Sertanejo
JoÃ£o Bosco,146,1.4,/joao-bosco/,Samba
Joyce Albuquerque,5,0,/joyce-albuquerque/,Samba
Ki-Garotos,1,0,/ki-garotos/,Samba
Lenda ZN,16,0,/lenda-zn/,Samba
Luiz Melodia,155,1,/luiz-melodia/,Samba
LupcÃ_nio Rodrigues,4,0,/lupcinio-rodrigues/,Samba
Marcelinho S/a,4,0,/marcelinho-sa/,Samba
MÃ¡rio Reis,25,0,/mario-reis/,Samba
Nayara Portela,29,0,/nayara-portela/,Samba
Noel Rosa,158,0.5,/noel-rosa/,Samba
Nosso Sentimento,101,4.9,/nosso-sentimento/,Samba
Nosso Tom,45,0.1,/nosso-tom/,Samba
Orlando Silva,85,0.3,/orlando-silva/,Samba
Paulinno,0,0,/paulinno/,Samba
Paulo Kalu,20,0,/paulo-kalu/,Samba
Pixote,167,8.8,/pixote/,Samba
Puro Samba,10,0,/puro-samba/,Samba
RaÃ§a Negra,280,14.3,/raca-negra/,Samba
Rico Teixeira,3,0,/rico-teixeira/,Samba
Seu Jorge,106,4.2,/seu-jorge/,Samba
SidyBLaCk,3,0,/sidyblack/,Samba
SÃ_ Preto Sem Preconceito,23,0.2,/so-preto-sem-preconceito/,Samba
Thiaguinho e Rodriguinho,12,0,/tiaguinho-e-rodriguinho/,Samba
Thiaguinho Wesley SDE,10,0,/thiaguinho-wesley-sde/,Samba
TiNdOlelÃª,3,0,/tindolele/,Samba
Wander Tok - Final,7,0,/wander-tok-final/,Samba
Will Castro,17,0,/will-castro/,Samba
ZÃ© Ricardo,21,0.1,/ze-ricardo/,Samba
A Corte Animal,9,0,/a-corte-animal/,Rock
A Volta,5,0,/a-volta/,Rock
Adam Lambert,110,1.4,/adam-lambert/,Rock
AfÃ´nico,5,0,/afonico/,Rock
Agnela,29,0.1,/agnela/,Pop
Alesana,90,0.1,/alesana/,Rock
Alex Turner,6,0.4,/alex-turner/,Rock
All Time Low,117,0.7,/all-time-low/,Rock
Apollo 11,5,0,/apollo-11/,Rock
Atecuba,9,0,/atecuba/,Rock
Audrye Sessions,8,0,/audrye-sessions/,Pop
Augusto Angeluz,35,0,/augusto-angeluz/,Rock
Aura,7,0,/aura/,Rock
Avenged Sevenfold,118,6.2,/avenged-sevenfold/,Rock
Balara,10,0.1,/balara/,Rock
Banda Fuss,7,0,/banda-fuss/,Rock
Banda GDC,6,0,/banda-gdc/,Rock
Banda Hey,8,0,/banda-hey-11/,Rock
Banda Noveset,5,0,/banda-noveset/,Rock
Banda OUT47,1,0,/banda-out47/,Rock
Banda Sopro de Vida,13,0,/banda-sopro-de-vida/,Rock
Banda Sum,9,0,/banda-sum/,Pop
Barbie Kue,8,0,/barbie-kue/,Rock
Biographia 54,1,0,/biographia-54/,Rock
Black Sabbath,195,3.7,/black-sabbath/,Rock
Blessthefall,73,0.1,/blessthefall/,Rock
blink-182,171,3.8,/blink-182/,Rock
Blitz,57,1.3,/blitz/,Rock
Boogarins,24,0.2,/boogarins/,Rock
Camp Rock,29,1.6,/camp-rock/,Rock
Cazuza,123,9.6,/cazuza/,Rock
CÃ©lio Azevedo,36,0,/celio-azevedo/,Rock
CÃ©rebro EletrÃ´nico,25,0,/cerebro-eletronico/,Rock
Charlie Brown Jr,208,25.7,/charlie-brown-jr/,Rock
Chris Richardson,4,0,/chris-richardson/,Pop
Circus Rock,12,0,/circus-rock/,Rock
ConspiraÃ§Ã£o AlienÃ_gena,11,0,/conspiracao-alienigena/,Rock
ContradiÃ§Ã£o Arkana,11,0,/contradicao-arkana/,Rock
CPM 22,114,3.2,/cpm-22/,Rock
Dan Torres,36,0,/dan/,Pop
Dance of Days,135,0.3,/dance-of-days/,Rock
Dawes,28,0.1,/dawes/,Rock
Deep Purple,225,2,/deep-purple/,Rock
Demon Hunter,91,0.2,/demon-hunter/,Rock
Doctor X,7,0,/doctor-x/,Rock
Drake Bell,90,0.3,/drake-bell/,Rock
Duran Duran,207,2.8,/duran-duran/,Rock
Dustin,3,0,/dustin/,Rock
Elvis Presley,759,20.8,/elvis-presley/,Rock
Emmerson Nogueira,96,0.9,/emmerson-nogueira/,Pop
Engenheiros do Hawaii,193,11.9,/engenheiros-do-hawaii/,Pop
Epica,118,1,/epica/,Rock
Erro 061,7,0,/erro-061/,Rock
Explosions In The Sky,3,0,/explosions-in-the-sky/,Rock
Faith No More,101,1.6,/faith-no-more/,Rock
Fatho,13,0,/fatho/,Rock
Fincabaute,25,0,/fincabaute/,Pop
Fireheat,1,0,/fireheat/,Rock
For All Those Sleeping,41,0,/for-all-those-sleeping/,Rock
Fresno,142,2.2,/fresno/,Rock
Glasvegas,19,0,/glasvegas/,Rock
Golden Duck Orchestra,6,0,/golden-duck-orchestra/,Rock
Good Charlotte,126,0.8,/good-charlotte/,Rock
Gram Parsons,27,0,/gram-parsons/,Rock
Gratus,11,0,/gratus/,Rock
Ike and Tina Turner,31,0,/ike-turner/,Rock
In The Dark,8,0,/in-the-dark/,Rock
Infante,7,0,/infante/,Rock
INGOT,6,0,/ingot/,Rock
INXS,146,1.7,/inxs/,Pop
James Blunt,94,7.2,/james-blunt/,Pop
JoÃ£o Reis Trio,5,0,/joao-reis-trio/,Rock
Jonas Brothers,146,1.4,/jonas-brothers/,Pop
Jota Quest,154,13.3,/jota-quest/,Rock
Kanis,5,0,/kanis/,Rock
Kansas,131,3.5,/kansas/,Rock
Keane,107,3.3,/keane/,Rock
Kelsey,2,0,/kelsey/,Rock
Kerli,115,0.9,/kerli/,Rock
Kiara Rocks,28,0,/kiara/,Rock
Kings Of Leon,100,6.7,/kings-of-leon/,Rock
Koala Dreams,2,0,/koala-dreams/,Rock
LARG,2,0,/larg/,Hip Hop
LCD Soundsystem,44,0.2,/lcd-soundsystem/,Rock
Lifehouse,146,7.5,/lifehouse/,Pop
Limp Bizkit,132,1.9,/limp-bizkit/,Hip Hop
Linkin Park,226,22,/linkin-park/,Rock
Loa'ci,2,0,/loaci/,Rock
Lulu Santos,271,10,/lulu-santos/,Pop
Mamilo Mandala,10,0,/mamilo-mandala/,Rock
Mamonas Assassinas,23,5,/mamonas-assassinas/,Rock
MÃ¡quina Monstro,11,0,/maquina-monstro/,Rock
Marku Ribas,9,0,/marku-ribas/,Rock
McFly,162,2.2,/mcfly/,Rock
Megadeth,190,1.1,/megadeth/,Rock
MGMT,58,0.6,/mgmt/,Rock
Michelle Branch,77,0.3,/michelle-branch/,Pop
Muse,143,3.8,/muse/,Rock
My Chemical Romance,96,2.3,/my-chemical-romance/,Rock
My Morning Jacket,101,0.1,/my-morning-jacket/,Rock
Nachos,9,0,/nachos/,Rock
Naruto,134,2.9,/naruto/,Rock
Neutral Milk Hotel,62,0,/neutral-milk-hotel/,Rock
Nick Jonas,82,1.9,/nick-jonas/,Pop
Nx Zero,122,3.4,/nxzero/,Rock
O Corvo,1,0,/o-corvo/,Rock
O Rappa,97,10.2,/o-rappa/,Rock
O.A.R.,103,0,/oar/,Pop
Oficina G3,134,2.3,/oficina-g3/,Rock
OneRepublic,83,9.1,/onerepublic/,Rock
Outside,1,0,/outside-11/,Rock
Pablo Stinson,1,0,/pablo-stinson/,Hip Hop
PAD,10,0,/pad/,Rock
Pato Fu,146,1.4,/pato-fu/,Pop
Pedra LetÃ_cia,39,1.1,/pedra-leticia/,Pop
Phoenix,60,0.6,/phoenix/,Rock
Planet Hemp,51,2.1,/planet-hemp/,Hip Hop
Pull Down,63,0,/pull-down/,Rock
Raimundos,121,4.2,/raimundos/,Rock
Rainbow,75,0.6,/rainbow/,Rock
Rick Rock,4,0,/rick-rock/,Pop
Ricky Nelson,151,0.1,/ricky-nelson/,Rock
Rijat,6,0,/rijat/,Rock
Rise Against,126,0.5,/rise-against/,Rock
Romero,13,0,/romero/,Rock
Ronnie Von,109,0.5,/ronnie-von/,Rock
Rooliver,9,0,/rooliver/,Rock
Roxette,207,9.7,/roxette/,Rock
Rude,7,0.1,/rude/,Pop
Sagrado Rock de Cada dia,1,0,/sagrado-rock-de-cada-dia/,Rock
Saliva,88,0.1,/saliva/,Rock
Sativos RRR,1,0,/sativos-rrr/,Rock
7-Sep,7,0,/sept-7/,Rock
Simple Plan,101,5.6,/simple-plan/,Rock
Sintonizando Sonhos,4,0,/sintonizando-sonhos/,Pop
Skank,139,12.3,/skank/,Pop
Slipknot,114,6.7,/slipknot/,Rock
Snow Patrol,139,4.1,/snow-patrol/,Rock
Sr. Bamba,25,0,/sr-bamba/,Rock
Stevens,28,0.1,/stevens/,Pop
Sum 41,102,0.8,/sum-41/,Rock
Suspense,1,0,/suspense/,Rock
Switchfoot,177,0.8,/switchfoot/,Rock
System of a Down,113,8.8,/system-of-a-down/,Rock
T-Remotto,2,0,/t-remotto/,Rock
Tadeu Fernandes,1,0,/tadeu-fernandes/,Rock
The Black Keys,128,1.3,/the-black-keys/,Rock
The Cab,38,0.1,/the-cab/,Pop
The Cure,261,3.2,/the-cure/,Rock
The Killers,114,4.1,/the-killers/,Rock
The Kills,101,0.2,/the-kills/,Rock
The Naked Brothers Band/Nat and Alex Wolff,75,0,/the-naked-brothers-band/,Pop
The Offspring,143,2.8,/the-offspring/,Rock
The Pretty Reckless,74,1.8,/the-pretty-reckless/,Rock
The Raconteurs,29,0.1,/the-raconteurs/,Rock
The Shadows,2,0,/the-shadows/,Rock
The Vaccines,54,0.2,/the-vaccines/,Rock
The Veronicas,97,0.4,/the-veronicas/,Pop
Toby Mac,100,0.4,/toby-mac/,Hip Hop
Tokio Hotel,121,0.7,/tokio-hotel/,Rock
Torugo Teles,2,0,/torugo-teles/,Pop
Train,118,3.1,/train/,Rock
Triunfo Celeste,5,0,/triunfo-celeste/,Rock
Vampire Weekend,43,0.2,/vampire-weekend/,Rock
Van Halen,138,1.9,/van-halen/,Rock
Vanessa Carlton,73,1.8,/vanessa-carlton/,Rock
Vendettas,10,0,/vendettas/,Rock
Viktor Hiugo,8,0,/viktor-hiugo/,Sertanejo
VoltÃ©res,4,0,/volteres/,Rock
"We, The Kings",71,0,/we-the-kings/,Rock
X (band),64,0,/x-band/,Rock
Yellowcard,135,0.4,/yellowcard/,Rock
3zi,2,0,/3zi/,Hip Hop
AbrahÃ£o,2,0,/abrahao/,Hip Hop
Ace Hood,69,0.1,/ace-hood/,Hip Hop
AD-Beatz,1,0,/ad-beatz/,Hip Hop
Akon,305,9.8,/akon/,Pop
Banca LPS,7,0,/banca-lps/,Hip Hop
BigBang,175,1,/big-bang/,Pop
Birdman,70,0.1,/birdman/,Hip Hop
Black Eyed Peas,145,14,/black-eyed-peas/,Hip Hop
Black Threee,3,0,/black-threee/,Hip Hop
Caique Free,1,0,/caique-free/,Hip Hop
Chantelle Paige,7,0,/chantelle-paige/,Hip Hop
Chiddy Bang,28,0,/chiddy-bang/,Pop
Chris Brown,563,14.3,/chris-brown/,Pop
Christina Milian,62,0,/christina-milian/,Pop
Cyber,30,0.1,/cyber/,Hip Hop
D'Sarme,5,0.1,/dsarme/,Hip Hop
Dagaz Ten,22,0,/dagaz-ten/,Hip Hop
Deejay FB,19,0,/deejay-fb/,Hip Hop
Eddie Blue Demolidor,11,0,/eddie-blue-demolidor/,Hip Hop
Ã_nzil,0,0,/enzil/,Hip Hop
FamÃ_lia Free Rap,1,0,/familia-free-rap/,Hip Hop
